id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality
9092,26CA,small_airport,Boeckmann Ranch Airport,38.42689896,-121.1719971,100,US,US-CA,Wilton
10856,3VS,small_airport,Roy Otten Memorial Airfield,38.42779922,-92.87519836,1030,US,US-MO,Versailles
348095,US-5331,small_airport,Little Antelope Valley Airstrip,38.428,-110.6022,4938,US,US-UT,Hanksville
18522,K1V6,small_airport,Fremont County Airport,38.428534,-105.106299,5439,US,US-CO,Penrose
16551,CA20,small_airport,Eagle's Nest Airport,38.43050003,-121.0149994,220,US,US-CA,Ione
7941,15KS,small_airport,Sickler Airstrip,38.43059921,-96.08830261,1200,US,US-KS,Emporia
26035,WV52,small_airport,Green Bank Observatory Airport,38.430698,-79.8256,2710,US,US-WV,Green Bank
25985,WV02,heliport,St Mary's Hospital Heliport,38.43119812,-82.40039825,588,US,US-WV,Huntington
8721,1VA9,small_airport,Flying T Farm Airport,38.432899,-77.470497,255,US,US-VA,Fredericksburg
6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,38.4333992,-86.69110107,536,US,US-IN,French Lick
16570,CA39,small_airport,Belos Cavalos Airport,38.434595,-122.563524,450,US,US-CA,Santa Rosa
21881,MD35,small_airport,Spring Hill Airport,38.43479919,-75.65129852,42,US,US-MD,Hebron
16873,CO19,small_airport,Tezak Airport,38.43568,-105.26028,6280,US,US-CO,Canon City
6690,02VA,small_airport,The Greenhouse Airport,38.43569946,-77.85720062,320,US,US-VA,Culpeper
45979,US-0067,closed,Mosier Airport,38.436001,-121.315002,73,US,US-CA,Elk Grove
11539,4MD3,small_airport,Carey Field,38.43970108,-75.15940094,23,US,US-MD,Bishopville
16602,CA71,small_airport,Horse Shoe A Ranch Airport,38.43999863,-120.887001,750,US,US-CA,Drytown
7342,0MO3,closed,Arvin Ranch Airport,38.4403,-94.5933,1000,US,US-MO,Drexel
18412,K12V,small_airport,Ona Airpark,38.4408989,-82.20079803,572,US,US-WV,Milton
13370,6MD8,small_airport,White's Airstrip,38.44229889,-75.40329742,55,US,US-MD,Pittsville
10048,33IN,heliport,Rusby Field,38.44309998,-86.05780029,750,US,US-IN,Palmyra
16825,CN13,small_airport,Borges - Clarksburg Airport,38.44319916,-121.5090027,12,US,US-CA,Clarksburg
16770,CL51,heliport,Santa Rosa Memorial Hospital Heliport,38.44380188,-122.7009964,208,US,US-CA,Santa Rosa
15356,92MO,heliport,Fox Run Heliport,38.44390106,-90.60710144,510,US,US-MO,Eureka
7995,16KY,closed,Praise God Airport,38.444,-83.122704,1070,US,US-KY,Carter
14995,8KS9,small_airport,The Wilderness Airport,38.44449997,-95.4253006,1050,US,US-KS,Williamsburg
353618,US-6728,closed,Butterfield Springs Airport,38.444875,-115.012313,5310,US,US-NV,Lund
13846,75II,closed,Lowells Landing Airport,38.4467,-86.260803,700,US,US-IN,Hardinsburg
7028,09II,small_airport,Gibbons Field,38.44729996,-86.44499969,880,US,US-IN,Valeene
16660,CD29,heliport,Cerro Summit Heliport,38.45000076,-107.651001,8208,US,US-CO,Cimarron
46005,US-0092,heliport,Rayl Heliport,38.45000076,-96.55670166,1250,US,US-KS,Strong City
17608,H49,small_airport,Sackman Field,38.45059967,-90.23590088,420,US,US-IL,Columbia
354111,0KS5,small_airport,Oasis Aerodrome,38.450666,-98.797646,1914,US,US-KS,Great Bend
45990,US-0077,small_airport,Sand Arroya Airport,38.45280075,-103.5299988,4570,US,US-CO,Sugar City
14894,8CO3,heliport,Fremont Peak Heliport,38.45389938,-105.2860031,7100,US,US-CO,Canon City
18909,5K2,small_airport,Tribune Municipal Airport,38.45420074,-101.7460022,3620,US,US-KS,Tribune
15227,8VA1,closed,Grand Pre Farm Airport,38.454303,-78.186402,500,US,US-VA,Brightwood
25362,VA29,heliport,Novant Health UVA Culpeper Medical Center Heliport,38.454606,-78.01435,475,US,US-VA,Culpeper
9995,32CO,small_airport,Braun Airport,38.45472,-105.081899,5543,US,US-CO,Penrose
322231,US-0433,small_airport,Barren Creek Field Airport,38.455384,-75.797167,21,US,US-MD,Mardela Springs
347863,US-5203,heliport,St Thomas More Hospital Heliport,38.45548,-105.23148,5361,US,US-CO,Canon City
17667,I41,small_airport,Robert Newlon Field,38.45700073,-82.313797,550,US,US-WV,Huntington
18713,K3K7,small_airport,Mark Hoard Memorial Airport,38.457001,-101.352997,3303,US,US-KS,Leoti
13757,73CA,small_airport,Bear Valley Airport,38.457706,-120.041991,7073,US,US-CA,Bear Valley
13229,6CO5,heliport,Montrose Blm Heliport,38.45830154,-107.8679962,5859,US,US-CO,Montrose
16588,CA57,small_airport,Blake Sky Park Airport,38.458321,-122.050046,310,US,US-CA,Vacaville
45468,70MD,closed,Washington Field,38.458734,-77.23498,95,US,US-MD,Nanjemoy
8385,1KS1,small_airport,Cochran Airport,38.458899,-95.226531,1005,US,US-KS,Richmond
7769,12KY,small_airport,John M. Foree Airport,38.46030045,-85.16860199,853,US,US-KY,New Castle
17917,II33,small_airport,Eickholtz Airport,38.46089935,-87.65499878,620,US,US-IN,Charleston
21933,MD97,small_airport,Lanseair Farms Airport,38.46149826,-77.04640198,40,US,US-MD,La Plata
14068,7CA9,heliport,River Meadow Farm Heliport,38.4618988,-122.4150009,146,US,US-CA,Rutherford
349049,US-5576,small_airport,Stevensburg Airport,38.462416,-77.90617,320,US,US-VA,Culpeper
17142,DE27,small_airport,Warrington Field,38.46260071,-75.17489624,26,US,US-DE,Selbyville
18074,IN03,small_airport,Alford Airpark,38.46390152,-87.25,500,US,US-IN,Petersburg
13232,6CO8,heliport,West Area Pwr Admin Ops Center Heliport,38.46609879,-107.8730011,5825,US,US-CO,Montrose
348114,US-5349,small_airport,Pine Flat Airstrip,38.46616,-109.08037,8110,US,US-UT,La Sal
346090,US-4703,closed,Pioneer Mine Airport,38.46653,-120.85166,1073,US,US-CA,Plymouth
323289,US-0556,small_airport,Flying Gluepie Ranch Airport,38.467604,-120.803483,1451,US,US-CA,Fiddletown
12121,57CN,small_airport,Van Vleck Airport,38.46910095,-121.0749969,175,US,US-CA,Rancho Murieta
317224,6CN6,heliport,Kaiser Permanente South Sacramento Heliport,38.469856,-121.420743,39,US,US-CA,Sacramento
14682,85KY,small_airport,Deer Run Airpark,38.47029877,-85.13860321,890,US,US-KY,New Castle
333615,US-1224,closed,Inglenook Ranch Airport,38.470568,-122.445683,194,US,US-CA,Rutherford
11504,4KY9,heliport,King's Daughters Medical Center Heliport,38.47079849,-82.63500214,625,US,US-KY,Ashland
25983,WV00,small_airport,Deer Creek Farm Airport,38.47079849,-79.80059814,2650,US,US-WV,Arbovale
18793,K48K,small_airport,Ness City Municipal Airport,38.47109985,-99.90809631,2308,US,US-KS,Ness City
18472,K1H3,small_airport,Linn State Technical College Airport,38.471583,-91.817293,952,US,US-MO,Linn
25311,UT68,closed,Caveman Ranch Airport,38.472801,-109.660004,3940,US,US-UT,Moab
338715,US-2383,closed,Santa Rosa Municipal Airport / Steiner Field,38.47355,-122.73821,,US,US-CA,Santa Rosa
21219,KTQK,small_airport,Scott City Municipal Airport,38.47430038,-100.8850021,2963,US,US-KS,Scott City
338717,US-2385,closed,Santa Rosa Coddingtown Airport,38.47464,-122.74122,,US,US-CA,Santa Rosa
18112,IN43,small_airport,Spring Lake Airport,38.47510147,-85.99720001,830,US,US-IN,Pekin
14169,7IS9,small_airport,King Airport,38.47639847,-90.23619843,407,US,US-IL,Columbia
338716,US-2384,closed,Santa Rosa Airpark,38.47711,-122.74073,,US,US-CA,Santa Rosa
344257,US-3995,small_airport,Tremont Airport,38.47747,-121.69693,,US,US-CA,Davis
14892,8CO1,heliport,Prospect Peak Heliport,38.47779846,-105.5210037,8660,US,US-CO,Texas Creek
19209,K9V7,small_airport,Eads Municipal Airport,38.478479,-102.810869,4245,US,US-CO,Eads
322663,27WV,small_airport,Kurt's Field,38.4788193,-81.8036944,670,US,US-WV,Poca
22500,MU03,closed,Leo's Angus Ranch Airport,38.480001,-94.197403,900,US,US-MO,Dayton
16678,CD47,heliport,Montrose Memorial Hospital Heliport,38.48009872,-107.8690033,5888,US,US-CO,Montrose
9954,31CO,heliport,Montrose Memorial Hospital Heliport,38.48049927,-107.8690033,5812,US,US-CO,Montrose
329610,US-1002,heliport,Moab Helibase,38.481555,-109.436056,5010,US,US-UT,Moab
9251,29KS,closed,Navrat Airport,38.4828,-97.011398,1470,US,US-KS,Lincolnville
12716,5VA6,heliport,Rockingham Heliport,38.48429871,-78.86779785,1500,US,US-VA,Harrisonburg
15237,3VG7,small_airport,Hartwood Airport,38.4846,-77.612801,390,US,US-VA,Fredericksburg
25384,VA52,small_airport,Frank Field,38.4851,-78.945297,1650,US,US-VA,Harrisonburg
3848,KRIU,small_airport,Rancho Murieta Airport,38.48680115,-121.1029968,141,US,US-CA,Rancho Murieta
341053,US-3134,closed,Spanish Valley Airport,38.486868,-109.448118,,US,US-UT,Moab
335937,US-1529,small_airport,Selenite / Factory Butte Coal Mine Airport,38.487142,-110.913785,,US,US-UT,Hanksville
341054,US-3135,small_airport,Planesfield Airport,38.48846,-109.43956,,US,US-UT,Moab
45465,62MD,small_airport,Sandy Point Airport,38.488806,-76.643633,20,US,US-MD,Prince Frederick
348145,US-5379,small_airport,Willow Springs Airstrip,38.4895,-110.1192,5420,US,US-UT,Hanksville
18958,K65,small_airport,Dighton Airport,38.48970032,-100.4800034,2778,US,US-KS,Dighton
12486,5MD8,small_airport,Edelen Field,38.49100113,-77.01159668,151,US,US-MD,La Plata
13350,6LL6,small_airport,Fischer's RLA Restricted Landing Area,38.49169922,-89.66339874,440,US,US-IL,New Memphis
6725,03MU,small_airport,McDonnell Airport,38.4925,-94.412498,874,US,US-MO,Archie
17975,II96,small_airport,Buchta Airport,38.49280167,-86.93309784,520,US,US-IN,Haysville
25296,UT53,small_airport,Sky Ranch Airport,38.493843,-109.446567,4875,US,US-UT,Moab
338355,US-2244,closed,Never Again Airstrip,38.49502,-119.29651,,US,US-CA,Bridgeport
15526,97IN,heliport,Solar Heliport,38.4958992,-87.28250122,445,US,US-IN,Petersburg
340062,US-2983,small_airport,Blackburn Draw Airstrip,38.49628,-110.61386,,US,US-UT,Hanksville
16917,CO63,heliport,Brown's Fort Heliport,38.49639893,-105.310997,6300,US,US-CO,Canon City
7234,0IN1,small_airport,Snider Field,38.5,-87.59590149,400,US,US-IN,Decker
350544,US-6022,closed,Sacramento Sky Ranch Airport,38.50041,-121.43467,28,US,US-CA,Sacramento
20669,KNYG,medium_airport,Quantico Marine Corps Airfield / Turner Field,38.501701,-77.305298,10,US,US-VA,Quantico
8043,17KS,closed,Tevis Airport,38.5028,-95.6772,1000,US,US-KS,Melvern
10319,39CO,small_airport,Flying M Ranch Airport,38.50354,-107.72149,7200,US,US-CO,Montrose
329433,US-0985,closed,Balcer Aero South Airport,38.505465,-92.21799,600,US,US-MO,Jefferson City
19894,KFRH,small_airport,French Lick Municipal Airport,38.50619888,-86.63690186,792,US,US-IN,French Lick
350187,6MU6,heliport,St Anthony's Medical Center Heliport,38.507678,-90.382008,635,US,US-MO,Concord
342445,5MU5,small_airport,Gjerde International Airport,38.508979,-94.484349,905,US,US-MO,Drexel
21114,KSTS,medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,US,US-CA,Santa Rosa
18045,IL73,heliport,St Elizabeth's Hospital Heliport,38.509683,-89.988515,564,US,US-IL,Belleville
20565,KMTJ,medium_airport,Montrose Regional Airport,38.50979996,-107.8939972,5759,US,US-CO,Montrose
23370,NV72,small_airport,Sweetwater (USMC) Airport,38.50979996,-119.2170029,6837,US,US-NV,Wellington
350649,US-6101,closed,Jensen Airport,38.51003,-121.50509,15,US,US-CA,Sacramento
21850,MD05,small_airport,Finagin Airfield,38.510921,-77.122193,185,US,US-MD,Welcome
355663,US-6955,small_airport,Foxtrot Field Ultralight Flightpark,38.511972,-95.021308,894,US,US-KS,Osawatomie
3861,KSAC,medium_airport,Sacramento Executive Airport,38.51250076,-121.4929962,24,US,US-CA,Sacramento
19759,KENL,small_airport,Centralia Municipal Airport,38.51509857,-89.0911026,534,US,US-IL,Centralia
8392,1KS8,small_airport,Buehler Airport,38.51530075,-100.9950027,3038,US,US-KS,Scott City
9457,2IL7,small_airport,Ben Emge Airport,38.515301,-90.027901,555,US,US-IL,Belleville
348093,US-5329,small_airport,Horseshoe Canyon Airstrip,38.516317,-110.103606,5210,US,US-UT,Hanksville
17136,DE21,small_airport,West Private Airport,38.51729965,-75.16549683,21,US,US-DE,Roxana
350645,US-6097,closed,Reed Army Airfield,38.51748,-121.39682,42,US,US-CA,Sacramento
334335,US-1284,small_airport,Twin Lakes Airport,38.518522,-85.587583,663,US,US-IN,Marysville
10849,3VA6,heliport,Beaver Lodge Estate Heliport,38.51959991,-77.57360077,340,US,US-VA,Somerville
21926,MD83,small_airport,Ty-Ti-To Airport,38.519833,-77.069092,170,US,US-MD,La Plata
21884,MD39,small_airport,Buds Ferry Airport,38.52099991,-77.25189972,50,US,US-MD,Indian Head
14846,89VA,small_airport,Hidden River Airport,38.52230072,-78.52420044,780,US,US-VA,Edinburg
22516,MU21,small_airport,Miller Farm Airport,38.52370071,-91.5177002,630,US,US-MO,Bay
8365,1IS0,small_airport,Harold Emmerich Airport,38.52420044,-89.93229675,515,US,US-IL,Belleville
21860,MD14,small_airport,Robinson Private Airport,38.524208,-76.683161,20,US,US-MD,Hughesville
331998,US-1137,small_airport,Rambo Airfield,38.524404,-77.686389,390,US,US-VA,Warrenton
14162,7IS2,small_airport,Aero Estates Airport,38.5245018,-90.05690002,565,US,US-IL,Belleville
22579,MU99,closed,Fabick-Colmarile Heliport,38.525002,-90.453903,530,US,US-MO,Fenton
345785,US-4556,closed,Lone Company Airstrip,38.5263,-119.46167,5449,US,US-CA,Walker
19502,KCJR,small_airport,Culpeper Regional Airport,38.52669907,-77.85890198,316,US,US-VA,Culpeper
25363,VA30,small_airport,Berryvale Airport,38.52679825,-77.95639801,470,US,US-VA,Culpeper
45459,6MD6,heliport,UM Charles Regional Medical Center Heliport,38.528516,-76.970992,168,US,US-MD,La Plata
9278,29VA,small_airport,Rhynalds Ranch Airport,38.52930069,-77.73889923,285,US,US-VA,Remington
325753,MO60,heliport,SSM Health St. Clare Hospital-Fenton Heliport,38.529444,-90.476666,559,US,US-MO,St. Louis
346585,US-4847,heliport,Beebe Heliport,38.530782,-75.141045,19,US,US-DE,Frankford
17175,KEDU,small_airport,University Airport,38.53150177,-121.7860031,69,US,US-CA,Davis
25318,UT75,small_airport,Mineral Canyon Strip,38.53158318,-109.9958897,3900,US,US-UT,Moab
15563,98IL,heliport,St Mary's Hospital - Centralia Heliport,38.53170013,-89.11940002,490,US,US-IL,Centralia
13233,6CO9,heliport,Salida Hospital Heliport,38.53279877,-105.9899979,7050,US,US-CO,Salida
15749,9IN4,small_airport,Bandmill Field,38.53419876,-87.59190369,400,US,US-IN,Decker
348877,US-5537,small_airport,Twenhafel Field,38.53616,-89.33475,453,US,US-IL,Carlyle
19984,KGUC,small_airport,Gunnison Crested Butte Regional Airport,38.536346,-106.928306,7680,US,US-CO,Gunnison
24665,SN89,small_airport,Somerset Airport,38.53779984,-94.72689819,1100,US,US-KS,Louisburg
19283,KANK,small_airport,Salida Airport - Harriet Alexander Field,38.5383,-106.049004,7523,US,US-CO,Salida
20778,KOWI,small_airport,Ottawa Municipal Airport,38.5387001,-95.25299835,966,US,US-KS,Ottawa
25442,VG07,small_airport,Rular Airport,38.53889847,-77.82830048,305,US,US-VA,Remington
19489,KCGE,small_airport,Cambridge Dorchester Airport,38.53929901,-76.03040314,20,US,US-MD,Cambridge
20266,KK81,small_airport,Miami County Airport,38.53971,-94.920517,940,US,US-KS,Paola
21925,MD82,small_airport,Ragged Island Airport,38.53979874,-76.27549744,5,US,US-MD,Cambridge
10922,40KS,small_airport,Chanay Airport,38.54000092,-95.45079803,1110,US,US-KS,Williamsburg
9357,2CO2,closed,CMRS Airdrome,38.540298,-106.105003,7872,US,US-CO,Poncha Springs
22523,MU28,closed,Fabick Heliport,38.540298,-90.441803,434,US,US-MO,Fenton
6599,01KS,small_airport,Flying N Ranch Airport,38.54059982,-97.00330353,1485,US,US-KS,Lost Springs
19867,KFGX,small_airport,Fleming Mason Airport,38.54180145,-83.74340057,913,US,US-KY,Flemingsburg
25281,UT38,heliport,Two Jays #1 Heliport,38.542062,-109.519831,4500,US,US-UT,Moab
20597,KN06,small_airport,Laurel Airport,38.542198,-75.594398,30,US,US-DE,Laurel
9202,28KS,small_airport,Highland Farm Airport,38.54249954,-95.15609741,1010,US,US-KS,Rantoul
13976,78KY,closed,Owen County Memorial Hospital Heliport,38.542665,-84.841949,970,US,US-KY,Owenton
322689,10CN,heliport,Adventist Health St Helena Heliport,38.543333,-122.475,581,US,US-CA,St Helena
350644,US-6096,closed,Skyline / Perkins Airport,38.54334,-121.39825,49,US,US-CA,Sacramento
350566,US-6031,closed,El Macero Airport,38.54388,-121.67631,29,US,US-CA,Davis
349619,US-5686,closed,La Plata Airfield,38.54409,-76.91969,193,US,US-MD,La Plata
20091,KHTH,small_airport,Hawthorne Industrial Airport,38.544399,-118.634002,4215,US,US-NV,Hawthorne
7340,0MO1,small_airport,Flying G Airport,38.54449844,-94.09470367,920,US,US-MO,Creighton
3417,KBLV,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459,US,US-IL,Belleville
348819,US-5524,small_airport,Windsoar Airport,38.54565,-93.50751,932,US,US-MO,Windsor
348038,US-5280,small_airport,Big Flat Airport,38.54759,-109.76407,6144,US,US-UT,Moab
8242,1CL6,heliport,Lake Park Helistop,38.54769897,-121.3799973,45,US,US-CA,Sacramento
20271,KK94,small_airport,Rush County Airport,38.5483017,-99.28869629,2070,US,US-KS,La Crosse
16758,CL39,heliport,St. Helena Fire Department Heliport,38.54850006,-122.5110016,308,US,US-CA,St Helena
9836,2VG3,small_airport,Cub Haven Airport,38.54859924,-78.87110138,1350,US,US-VA,Harrisonburg
8471,1MO2,closed,Hart Airport,38.549055,-94.477487,825,US,US-MO,Drexel
12823,61KY,small_airport,Schroder Airport,38.55009842,-84.76329803,910,US,US-KY,Owenton
348135,US-5370,small_airport,Sweetwater Reef Airstrip,38.5505,-110.3203,5159,US,US-UT,Hanksville
12782,60LL,heliport,Memorial Hospital Heliport,38.55089951,-90.02179718,584,US,US-IL,Belleville
17157,E20,seaplane_base,Lake Berryessa Seaplane Base,38.550979,-122.227682,440,US,US-CA,Napa
16823,CN11,heliport,Uc Davis Medical Center Life Flight Base Heliport,38.55110168,-121.4509964,32,US,US-CA,Sacramento
8252,1CO7,small_airport,Dodsworth Airport,38.55139923,-105.9919968,7480,US,US-CO,Salida
10847,3VA3,small_airport,Flying Circus Aerodrome,38.551488,-77.715411,315,US,US-VA,Bealeton
16643,CD12,heliport,Gunnison Valley Hospital Heliport,38.55170059,-106.9250031,7715,US,US-CO,Gunnison
20506,KMHR,medium_airport,Sacramento Mather Airport,38.553902,-121.297997,98,US,US-CA,Sacramento
350565,US-6030,closed,State Forestry Airport,38.55402,-121.68075,28,US,US-CA,Davis
13299,6IL8,heliport,Centralia Correctional Center Heliport,38.5544014,-89.1964035,465,US,US-IL,Centralia
19674,KDWU,small_airport,Ashland Regional Airport,38.55450058,-82.73799896,546,US,US-KY,Ashland
10413,3CL0,heliport,UC Davis Medical Center Tower II Heliport,38.554831,-121.455491,236,US,US-CA,Sacramento
21873,MD27,heliport,Chalk Point Generating Station Heliport,38.55649948,-76.69270325,80,US,US-MD,Eagle Harbor
15747,9IN2,small_airport,New Liberty Field,38.55830002,-85.86530304,810,US,US-IN,New Liberty
334245,MU75,heliport,SSM Health St Mary's Heliport,38.558725,-92.220331,757,US,US-MO,Jefferson City
7253,0KS2,closed,Kellie Mann Airfield,38.560001,-95.309097,1045,US,US-KS,Ottawa
7319,0MD9,heliport,Calvert Memorial Hospital Heliport,38.560846,-76.595979,143,US,US-MD,Prince Frederick
24619,SN42,small_airport,Harrod Airport,38.56140137,-95.20819855,990,US,US-KS,Ottawa
7263,0KY3,closed,Tennessee Gas Heliport,38.561404,-83.952795,604,US,US-KY,Load
22554,MU62,small_airport,Hilltop Airport,38.56330109,-94.5911026,1000,US,US-MO,Drexel
18113,IN44,small_airport,Habermel Airport,38.564201,-86.057503,800,US,US-IN,Salem
22556,MU64,heliport,Capital Region Medical Center Heliport,38.565834,-92.182462,850,US,US-MO,Jefferson City
7254,0KS3,closed,Camp Chippewa Airport,38.5667,-95.366898,1120,US,US-KS,Ottawa
10221,37CO,heliport,Ash Mesa Heliport,38.56719971,-107.9960022,5681,US,US-CO,Olathe
13110,68KS,closed,Cloud 9 Airport,38.5672,-94.782501,1050,US,US-KS,Paola
348094,US-5330,closed,Keg Knoll Airstrip,38.5675,-110.1005,5243,US,US-UT,Hanksville
345476,64IG,heliport,Indiana University Health Paoli Inc Heliport,38.567923,-86.475985,645,US,US-IN,Paoli
8470,1MO1,heliport,St Joseph Hospital Heliport,38.56809998,-90.43399811,530,US,US-MO,Kirkwood
338356,US-2245,small_airport,Dry Lake (Short Bread) Landing Strip,38.56848,-119.28114,,US,US-NV,Wellington
346031,US-4673,small_airport,Hidden Splendor Airstrip,38.56861,-110.95732,4833,US,US-UT,Green River
21849,MD04,small_airport,Rossneck Airport,38.56890106,-76.2358017,5,US,US-MD,Cambridge
8440,1MD1,small_airport,Big Oak Farm Airport,38.569126,-76.286189,4,US,US-MD,Cambridge
11773,4VA9,small_airport,Pleasantdale Field,38.569218,-77.92001,420,US,US-VA,Rixeyville
16755,CL36,small_airport,Allan Ranch Flight Park Ultralightport,38.56940079,-122.8040009,160,US,US-CA,Windsor
350750,US-6187,heliport,Touchette Regional Hospital Heliport,38.56955,-90.109503,416,US,US-IL,Centreville
25399,VA67,closed,Homeland Airport,38.570099,-77.934998,404,US,US-VA,Culpeper
343985,US-3904,heliport,Sutter Medical Center Heliport,38.5705,-121.46965,,US,US-CA,Sacramento
19540,KCPS,small_airport,St Louis Downtown Airport,38.5707016,-90.15619659,413,US,US-IL,Cahokia/St Louis
25996,WV13,heliport,Minnick's Heliport,38.57089996,-82.06240082,830,US,US-WV,Upland
24664,SN88,small_airport,Crosswind Airfield,38.57139969,-94.71269989,1100,US,US-KS,Louisburg
338357,US-2246,small_airport,Antelope Landing Strip,38.57152,-119.29613,,US,US-NV,Wellington
349832,US-5777,closed,Berryessa Airport,38.57164,-122.22452,462,US,US-CA,Napa
21879,MD33,heliport,Dorchester General Hospital Heliport,38.57180023,-76.06770325,12,US,US-MD,Cambridge
25300,UT57,closed,Sulphurdale Airport,38.572498,-112.592003,6060,US,US-UT,Beaver
325410,US-0701,heliport,Lindsborg Community Hospital Heliport,38.572594,-97.684213,1331,US,US-KS,Lindsborg
8249,1CO4,small_airport,Clifford Field,38.57500076,-107.9589996,5560,US,US-CO,Olathe
25293,UT50,heliport,Moab Memorial Hospital Heliport,38.575635,-109.55829,3977,US,US-UT,Moab
15685,9CO5,small_airport,Scherler Private Airstrip,38.5766983,-102.4369965,4126,US,US-CO,Brandon
15774,9KS5,closed,Rush Field,38.577801,-98.100304,1675,US,US-KS,Geneseo
14531,81KY,closed,Hi Rise Farm Airport,38.5783,-85.017502,480,US,US-KY,New Liberty
338713,US-2381,closed,Calistoga Gliderport,38.5783,-122.571716,,US,US-CA,Calistoga
18608,K2O3,small_airport,Angwin Airport-Parrett Field,38.578499,-122.434998,1875,US,US-CA,Angwin
18612,KDWA,small_airport,Yolo County Davis Woodland Winters Airport,38.57910156,-121.8570023,100,US,US-CA,Davis/Woodland/Winters
7778,12MO,closed,Ferguson Farms Airport,38.580601,-93.594704,990,US,US-MO,Windsor
14157,7IN6,small_airport,Myers Farm Airport,38.58190155,-86.25360107,800,US,US-IN,Livonia
327112,US-0852,heliport,St Elizabeth's Hospital Heliport,38.583295,-89.9341,546,US,US-IL,O'Fallon
14832,89MO,small_airport,Bishop's Landing Airport,38.58330154,-94.57969666,1000,US,US-MO,Westline
22568,MU87,heliport,St Mary's Health Center Heliport,38.58359909,-92.15129852,549,US,US-MO,Jefferson City
350569,US-6033,closed,Capitol Sky Park,38.58363,-121.52238,27,US,US-CA,Sacramento
25315,UT72,heliport,Two Jays #2 Heliport,38.584352,-109.566789,4200,US,US-UT,Moab
17668,I42,small_airport,Paoli Municipal Airport,38.584471,-86.465149,817,US,US-IN,Paoli
21359,KHWY,small_airport,Warrenton Fauquier Airport,38.5863,-77.710602,336,US,US-VA,Midland
14757,87KS,closed,Holyrood Municipal Airport,38.587502,-98.4048,1805,US,US-KS,Holyrood
20541,KMO6,small_airport,Washington Regional Airport,38.587601,-90.993797,488,US,US-MO,Washington
340482,US-3020,closed,Wildcat Creek Airport,38.588,-91.2206,,US,US-MO,New Haven
10521,3IN6,small_airport,Holloway Field,38.588333,-85.505833,750,US,US-IN,New Washington
345049,US-4321,closed,Flying L Airport,38.58915,-89.8019,443,US,US-IL,Lebanon
21864,MD18,closed,Horn Point Airport,38.589601,-76.138497,12,US,US-MD,Cambridge
349053,US-5579,small_airport,Shackelford Airport,38.590661,-78.227963,688,US,US-VA,Sperryville
20208,KJEF,small_airport,Jefferson City Memorial Airport,38.59120178,-92.15609741,549,US,US-MO,Jefferson City
9350,2CL5,heliport,Kovr Heliport,38.59159851,-121.5449982,20,US,US-CA,West Sacramento
15823,9MO0,heliport,Anheuser/Busch Inc Heliport,38.59170151,-90.20839691,548,US,US-MO,St Louis
10004,32KS,small_airport,Wilkens Airport,38.5931015,-100.612999,2856,US,US-KS,Healy
12769,60CL,small_airport,California Highway Patrol Academy Airport,38.594499,-121.568188,20,US,US-CA,West Sacramento
12392,5II6,heliport,Marble Hill Heliport,38.59479904,-85.44519806,791,US,US-IN,New Washington
12195,58VA,small_airport,Walnut Hill Airport,38.5951004,-77.64610291,285,US,US-VA,Calverton
18631,K2W5,small_airport,Maryland Airport,38.596572,-77.072639,170,US,US-MD,Indian Head
349807,US-5753,heliport,California Highway Patrol Academy Heliport,38.59769,-121.56262,18,US,US-CA,West Sacramento
346379,61CN,heliport,California Highway Patrol Headquarters Helipad,38.598106,-121.488231,198,US,US-CA,Sacramento
25247,UT04,heliport,Arches Tours Heliport,38.600197,-109.573679,4100,US,US-UT,Moab
17674,I83,small_airport,Salem Municipal Airport,38.60200119,-86.13999939,822,US,US-IN,Salem
8223,1CA2,closed,Sunrise One Heliport,38.603298,-121.263,100,US,US-CA,Rancho Cordova
18085,IN15,small_airport,T & T Airport,38.604875,-87.463315,550,US,US-IN,Vincennes
25490,VG57,small_airport,Maples Field,38.605701,-77.584702,225,US,US-VA,Catlett
19267,KAJG,small_airport,Mount Carmel Municipal Airport,38.60649872,-87.72669983,429,US,US-IL,Mount Carmel
25398,VA66,small_airport,Breeden Airport,38.60760117,-77.56939697,210,US,US-VA,Catlett
350648,US-6100,closed,Fair Oaks Airport,38.60802,-121.26697,132,US,US-CA,Rancho Cordova
34930,US-0001,small_airport,Flying M Ranch Airstrip,38.6094017,-118.9960022,,US,US-NV,
20374,KLRY,small_airport,Lawrence Smith Memorial Airport,38.609863,-94.343548,915,US,US-MO,Harrisonville
6812,05CL,small_airport,Pope Valley Airport,38.6106987,-122.3909988,618,US,US-CA,Pope Valley
10600,3MD8,small_airport,Pokety Airport,38.61230087,-76.1710968,10,US,US-MD,Cambridge
17130,DE15,small_airport,Pevey Airport,38.61259842,-75.6996994,40,US,US-DE,Seaford
352853,US-6508,small_airport,Castle Haven Airport,38.61304,-76.19133,6,US,US-MD,Cambridge
22223,MO19,heliport,American Legion-Village of Centertown Heliport,38.61309814,-92.41210175,805,US,US-MO,Centertown
